Name,StopCode,Type,Latitude,Longitude
MONTAGUE GARDENS,Taxi_code,Taxi,-33.876143,18.575669
DU NOON,Taxi_code,Taxi,-33.876143,18.575669
JOE SLOVO PARK,Taxi_code,Taxi,-33.876143,18.575669
RATANGA JUNCTION,Taxi_code,Taxi,0,0
RATANGA JUNCTION,Taxi_code,Taxi,0,0
LOURENSFORD & VERGELEGEN,Taxi_code,Taxi,-34.065174,18.897667
HOTTENTOTS HOLLAND HOSPITAL,Taxi_code,Taxi,0,0
MITCHELLS PLAIN,Taxi_code,Taxi,-34.021253,18.61284
SAMORA MACHEL,Taxi_code,Taxi,-34.021253,18.61284
NYANGA JUNCTION,Taxi_code,Taxi,-34.021253,18.61284
HEIDEVELD STATION,Taxi_code,Taxi,-34.021253,18.61284
NYANGA JUNCTION,Taxi_code,Taxi,-34.021253,18.61284
NYANGA TERMINUS,Taxi_code,Taxi,0,0
MITCHELLS PLAIN,Taxi_code,Taxi,-34.021253,18.61284
CROSS ROADS,Taxi_code,Taxi,0,0
NYANGA JUNCTION,Taxi_code,Taxi,-34.021253,18.61284
SAMORA MACHEL,Taxi_code,Taxi,-34.021253,18.61284
NYANGA JUNCTION,Taxi_code,Taxi,-34.021253,18.61284
NYANGA JUNCTION,Taxi_code,Taxi,-34.021253,18.61284
NYANGA JUNCTION,Taxi_code,Taxi,-34.021253,18.61284
SAMORA MACHEL,Taxi_code,Taxi,-34.021253,18.61284
NYANGA JUNCTION,Taxi_code,Taxi,-34.021253,18.61284
CROSS ROADS,Taxi_code,Taxi,0,0
NYANGA JUNCTION,Taxi_code,Taxi,-34.021253,18.61284
HEIDEVELD STATION,Taxi_code,Taxi,-34.021253,18.61284
NYANGA JUNCTION,Taxi_code,Taxi,-34.021253,18.61284
TAMBO VILLAGE,Taxi_code,Taxi,-33.012411,27.874477
RETREAT STATION,Taxi_code,Taxi,-34.060515,18.463551
PHILIPPI - LOWER CROSS ROADS,Taxi_code,Taxi,0,0
PHILIPPI - LOWER CROSS ROADS,Taxi_code,Taxi,0,0
LOWER CROSS ROADS,Taxi_code,Taxi,0,0
LOWER CROSS ROADS,Taxi_code,Taxi,0,0
LOWER CROSS ROADS,Taxi_code,Taxi,0,0
LOWER CROSS ROADS,Taxi_code,Taxi,0,0
CLAREMONT (GUGULETU),Taxi_code,Taxi,0,0
EERSTE RIVER,Taxi_code,Taxi,-34.019964,18.756216
NYANGA TERM,Taxi_code,Taxi,0,0
MITCHELLS PLAIN,Taxi_code,Taxi,-34.021253,18.61284
MITCHELLS PLAIN,Taxi_code,Taxi,-34.021253,18.61284
NYANGA TERM,Taxi_code,Taxi,0,0
SAMORA MACHEL,Taxi_code,Taxi,-34.021253,18.61284
PARKLANDS,Taxi_code,Taxi,-33.801186,18.494611
MONTAGUE GARDENS,Taxi_code,Taxi,-33.876143,18.575669
METRO INDUSTRY(PAARDEN EILAND),Taxi_code,Taxi,0,0
FISH HOEK,Taxi_code,Taxi,-34.132976,18.379456
CROOS ROADS(JO-BURG STORES),Taxi_code,Taxi,0,0
FISH HOEK,Taxi_code,Taxi,-34.132976,18.379456
SAMORA MACHEL,Taxi_code,Taxi,-34.021253,18.61284
FARMS(ATLANTIS),Taxi_code,Taxi,0,0
CENTURY CITY,Taxi_code,Taxi,-33.876143,18.575669
CENTURY CITY,Taxi_code,Taxi,-33.876143,18.575669
SAXON WORLD,Taxi_code,Taxi,0,0
SAXON WORLD,Taxi_code,Taxi,0,0
LANGA STATION,Taxi_code,Taxi,-33.937756,18.470134
RETREAT STATION,Taxi_code,Taxi,-34.060515,18.463551
DU NOON,Taxi_code,Taxi,-33.876143,18.575669
CAPE TOWN,Taxi_code,Taxi,-33.934091,18.417883
DU NOON,Taxi_code,Taxi,-33.876143,18.575669
SUMMER GREENS,Taxi_code,Taxi,-33.876143,18.575669
DU NOON,Taxi_code,Taxi,-33.876143,18.575669
LEIDEN DELFT,Taxi_code,Taxi,-34.021253,18.61284
ELSIES RIVER,Taxi_code,Taxi,-33.876143,18.575669
LOWER CROSS ROADS,Taxi_code,Taxi,0,0
CAPE TOWN,Taxi_code,Taxi,-33.934091,18.417883
SIMONS TOWN,Taxi_code,Taxi,-34.132976,18.379456
CAPE TOWN,Taxi_code,Taxi,-33.934091,18.417883
CROSS ROADS (JO-BURG STORES),Taxi_code,Taxi,0,0
CAPE TOWN,Taxi_code,Taxi,-33.934091,18.417883
LOWER CROSS ROADS,Taxi_code,Taxi,0,0
MONTE VISTA,Taxi_code,Taxi,-33.876143,18.575669
DE LA REY,Taxi_code,Taxi,-34.021253,18.61284
CAPE TOWN,Taxi_code,Taxi,-33.934091,18.417883
CAPE TOWN,Taxi_code,Taxi,-33.934091,18.417883
CAPE TOWN,Taxi_code,Taxi,-33.934091,18.417883
CABLE WAY STATION,Taxi_code,Taxi,0,0
HAPPY VALLEY,Taxi_code,Taxi,-34.021253,18.61284
CENTURY CITY,Taxi_code,Taxi,-33.876143,18.575669
CENTURY CITY,Taxi_code,Taxi,-33.876143,18.575669
CENTURY CITY,Taxi_code,Taxi,-33.876143,18.575669
CENTURY CITY,Taxi_code,Taxi,-33.876143,18.575669
MITCHELLS PLAIN,Taxi_code,Taxi,-34.021253,18.61284
MITCHELLS PLAIN,Taxi_code,Taxi,-34.021253,18.61284
CENTURY CITY,Taxi_code,Taxi,-33.876143,18.575669
MITCHELLS PLAIN,Taxi_code,Taxi,-34.021253,18.61284
CENTURY CITY,Taxi_code,Taxi,-33.876143,18.575669
MITCHELLS PLAIN,Taxi_code,Taxi,-34.021253,18.61284
CENTURY CITY,Taxi_code,Taxi,-33.876143,18.575669
DU NOON,Taxi_code,Taxi,-33.876143,18.575669
RUYTERWACHT,Taxi_code,Taxi,-33.876143,18.575669
BISHOPS COURT,Taxi_code,Taxi,-34.021253,18.61284
LEIDEN,Taxi_code,Taxi,-34.021253,18.61284
CENTURY CITY,Taxi_code,Taxi,-33.876143,18.575669
CAPE TOWN (STATION DECK),Taxi_code,Taxi,-33.934091,18.417883
CAPE TOWN (STATION DECK),Taxi_code,Taxi,-33.934091,18.417883
SANDRIFT - MONTAGUE GARDENS,Taxi_code,Taxi,0,0
CAPE TOWN (STATION DECK),Taxi_code,Taxi,-33.934091,18.417883
TABLE VIEW,Taxi_code,Taxi,-33.876143,18.575669
CENTURY CITY,Taxi_code,Taxi,-33.876143,18.575669
ELSIES RIVER,Taxi_code,Taxi,-33.876143,18.575669
LOWER CROSS ROADS,Taxi_code,Taxi,0,0
WYNBERG AND RETURN,Taxi_code,Taxi,0,0
NYANGA TAXI RANK,Taxi_code,Taxi,0,0
SAMORA MACHEL,Taxi_code,Taxi,-34.021253,18.61284
MITCHELLS PLAIN,Taxi_code,Taxi,-34.021253,18.61284
SURBURBAN BLISS,Taxi_code,Taxi,0,0
SURBURBAN BLISS,Taxi_code,Taxi,0,0
SURBURBAN BLISS,Taxi_code,Taxi,0,0
CAPE TOWN,Taxi_code,Taxi,-33.934091,18.417883
SURBURBAN BLISS,Taxi_code,Taxi,0,0
CAPE TOWN,Taxi_code,Taxi,-33.934091,18.417883
SURBURBAN BLISS,Taxi_code,Taxi,0,0
SEA POINT,Taxi_code,Taxi,-33.916166,18.389287
SURBURBAN BLISS,Taxi_code,Taxi,0,0
ELSIES RIVER,Taxi_code,Taxi,-33.876143,18.575669
SURBURBAN BLISS,Taxi_code,Taxi,0,0
CROSS ROADS(JO-BURG STORES),Taxi_code,Taxi,0,0
CAPE TOWN,Taxi_code,Taxi,-33.934091,18.417883
CENTURY CITY,Taxi_code,Taxi,-33.876143,18.575669
PAROW STATION,Taxi_code,Taxi,-33.905439,18.630432
MUTUAL RAILWAY STATION,Taxi_code,Taxi,-33.937756,18.470134
MUTUAL RAILWAY STATION,Taxi_code,Taxi,-33.937756,18.470134
SOMERSET WEST,Taxi_code,Taxi,-34.08222,18.848934
HELDERVUE (SOMERSET WEST),Taxi_code,Taxi,-34.06,18.821667
SANDVLEI,Taxi_code,Taxi,-34.058889,18.733056
SOMERSET WEST,Taxi_code,Taxi,-34.08222,18.848934
GORDONS BAY,Taxi_code,Taxi,-34.158505,18.876829
CAPE TOWN,Taxi_code,Taxi,-33.934091,18.417883
EPPING,Taxi_code,Taxi,-33.937756,18.470134
CAPE TOWN,Taxi_code,Taxi,-33.934091,18.417883
CAPE TOWN,Taxi_code,Taxi,-33.934091,18.417883
HANOVER PARK,Taxi_code,Taxi,-34.021253,18.61284
CAPE TOWN,Taxi_code,Taxi,-33.934091,18.417883
SUMMER GREENS,Taxi_code,Taxi,-33.876143,18.575669
CAPE TOWN,Taxi_code,Taxi,-33.934091,18.417883
SUMMER GREENS,Taxi_code,Taxi,-33.876143,18.575669
SOMERSET WEST,Taxi_code,Taxi,-34.08222,18.848934
STELLENBOSCH,Taxi_code,Taxi,-33.905439,18.630432
TOWN CENTRE CALYPSO SQUARE MITCHELLS PLAIN,Taxi_code,Taxi,0,0
MUTUAL RAILWAY STATION,Taxi_code,Taxi,-33.937756,18.470134
MITCHELLS PLAIN,Taxi_code,Taxi,-34.021253,18.61284
TOWN CENTRE MITCHELLS PLAIN,Taxi_code,Taxi,-34.021253,18.61284
JOHANNES MEINTJIES LENTEGEUR,Taxi_code,Taxi,0,0
MITCHELLS PLAIN,Taxi_code,Taxi,-34.021253,18.61284
SAMORA MACHEL,Taxi_code,Taxi,-34.021253,18.61284
TAMBO VILLAGE,Taxi_code,Taxi,-33.012411,27.874477
CAPE TOWN,Taxi_code,Taxi,-33.934091,18.417883
CAPE TOWN,Taxi_code,Taxi,-33.934091,18.417883
CAPE TOWN,Taxi_code,Taxi,-33.934091,18.417883
CAPE TOWN,Taxi_code,Taxi,-33.934091,18.417883
CAPE TOWN,Taxi_code,Taxi,-33.934091,18.417883
TOWN CENTRE CALYPSO SQUARE MITCHELLS PLAIN,Taxi_code,Taxi,0,0
CAPE TOWN (HIGHLANDS DR,Taxi_code,Taxi,0,0
KHAYELITSHA SITE C,Taxi_code,Taxi,-34.021253,18.61284
PLATTEKLOOF,Taxi_code,Taxi,-33.876143,18.575669
KHAYELITSH SITE C,Taxi_code,Taxi,0,0
SOMERSET WEST MALL,Taxi_code,Taxi,0,0
HELDERVUE (SOMERSET WES),Taxi_code,Taxi,-34.06,18.821667
SOMERSET WEST,Taxi_code,Taxi,-34.08222,18.848934
KOGGELBAAI,Taxi_code,Taxi,0,0
KHAYELITSH SITE C,Taxi_code,Taxi,0,0
MONTE VISTA,Taxi_code,Taxi,-33.876143,18.575669
CAPE TOWN,Taxi_code,Taxi,-33.934091,18.417883
CAPE TOWN,Taxi_code,Taxi,-33.934091,18.417883
KHAYELITSHA SITE C,Taxi_code,Taxi,-34.021253,18.61284
YSTERPLAAT RAILWAY STATION,Taxi_code,Taxi,-33.937756,18.470134
MONTAGUE GARDENS,Taxi_code,Taxi,-33.876143,18.575669
YSTERPLAAT RAILWAY STATION,Taxi_code,Taxi,-33.937756,18.470134
YSTERPLAAT RAILWAY STATION,Taxi_code,Taxi,-33.937756,18.470134
SANDRIF,Taxi_code,Taxi,-33.836008,18.675937
YSTERPLAAT RAILWAY STATION,Taxi_code,Taxi,-33.937756,18.470134
YSTERPLAAT RAILWAY STATION,Taxi_code,Taxi,-33.937756,18.470134
MONTAGUE GARDENS,Taxi_code,Taxi,-33.876143,18.575669
SHOPRITE KUILSRIVER,Taxi_code,Taxi,0,0
VREDENDAL,Taxi_code,Taxi,-33.937756,18.470134
CAPE TOWN,Taxi_code,Taxi,-33.934091,18.417883
STELLENBOSCH (DU TOIT STATION),Taxi_code,Taxi,0,0
CAPE TOWN,Taxi_code,Taxi,-33.934091,18.417883
CAPE TOWN,Taxi_code,Taxi,-33.934091,18.417883
CAPE TOWN,Taxi_code,Taxi,-33.934091,18.417883
CAPE TOWN,Taxi_code,Taxi,-33.934091,18.417883
CAPE TOWN,Taxi_code,Taxi,-33.934091,18.417883
DU NOON,Taxi_code,Taxi,-33.876143,18.575669
HOUT BAY,Taxi_code,Taxi,-34.024529,18.362226
DU NOON,Taxi_code,Taxi,-33.876143,18.575669
SIR LOWRY'S PASS,Taxi_code,Taxi,-34.11768,18.910297
SAMORA MACHEL,Taxi_code,Taxi,-34.021253,18.61284
CAPE TOWN,Taxi_code,Taxi,-33.934091,18.417883
SCOTTSVILLE  - BRACKENFELL,Taxi_code,Taxi,0,0
BRACKENFELL STATION,Taxi_code,Taxi,-33.836008,18.675937
CAPE GATE,Taxi_code,Taxi,-33.836008,18.675937
CAPE GATE,Taxi_code,Taxi,-33.836008,18.675937
CAPE GATE,Taxi_code,Taxi,-33.836008,18.675937
CAPE GATE,Taxi_code,Taxi,-33.836008,18.675937
CAPE GATE,Taxi_code,Taxi,-33.836008,18.675937
CAPE GATE,Taxi_code,Taxi,-33.836008,18.675937
CAPE GATE,Taxi_code,Taxi,-33.836008,18.675937
CAPE GATE,Taxi_code,Taxi,-33.836008,18.675937
CAPE GATE,Taxi_code,Taxi,-33.836008,18.675937
CAPE TOWN,Taxi_code,Taxi,-33.934091,18.417883
VANGATE MALL,Taxi_code,Taxi,-33.937756,18.470134
VANGATE MALL,Taxi_code,Taxi,-33.937756,18.470134
VANGATE MALL,Taxi_code,Taxi,-33.937756,18.470134
VANGATE MALL,Taxi_code,Taxi,-33.937756,18.470134
VANGATE MALL,Taxi_code,Taxi,-33.937756,18.470134
VANGATE MALL,Taxi_code,Taxi,-33.937756,18.470134
SAMORA MACHEL,Taxi_code,Taxi,-34.021253,18.61284
VANGATE MALL,Taxi_code,Taxi,-33.937756,18.470134
VANGATE MALL,Taxi_code,Taxi,-33.937756,18.470134
VANGATE MALL,Taxi_code,Taxi,-33.937756,18.470134
VANGATE MALL,Taxi_code,Taxi,-33.937756,18.470134
VANGATE MALL,Taxi_code,Taxi,-33.937756,18.470134
VANGATE MALL,Taxi_code,Taxi,-33.937756,18.470134
VANGATE MALL,Taxi_code,Taxi,-33.937756,18.470134
VANGATE MALL,Taxi_code,Taxi,-33.937756,18.470134
VANGATE MALL,Taxi_code,Taxi,-33.937756,18.470134
VANGATE MALL,Taxi_code,Taxi,-33.937756,18.470134
VANGATE MALL,Taxi_code,Taxi,-33.937756,18.470134
VANGATE MALL,Taxi_code,Taxi,-33.937756,18.470134
VANGATE MALL,Taxi_code,Taxi,-33.937756,18.470134
VANGATE MALL,Taxi_code,Taxi,-33.937756,18.470134
CAPE TOWN,Taxi_code,Taxi,-33.934091,18.417883
FEZEKA,Taxi_code,Taxi,-34.021253,18.61284
MITCHELL'S PLAIN,Taxi_code,Taxi,-34.021253,18.61284
SAMORA MACHEL,Taxi_code,Taxi,-34.021253,18.61284
MITCHELL'S PLAIN,Taxi_code,Taxi,-34.021253,18.61284
HELDERBERG,Taxi_code,Taxi,-34.099826,18.857047
PHILIPPI STATION TRANSPORT INTERCHANGE,Taxi_code,Taxi,0,0
MITCHELLS PLAIN,Taxi_code,Taxi,-34.021253,18.61284
MITCHELLS PLAIN,Taxi_code,Taxi,-34.021253,18.61284
IMIZAMO YETHU,Taxi_code,Taxi,-34.024529,18.362226
HOUT BAY DAY HOSPITAL,Taxi_code,Taxi,0,0
IMIZAMO YETHU,Taxi_code,Taxi,-34.024529,18.362226
SHOPRITE HOUT BAY,Taxi_code,Taxi,0,0
SOMERSET WEST,Taxi_code,Taxi,-34.08222,18.848934
TYGERBERG RAILWAY STATION,Taxi_code,Taxi,-33.905439,18.630432
ELSIES RIVER,Taxi_code,Taxi,-33.876143,18.575669
SOMERSET WEST,Taxi_code,Taxi,-34.08222,18.848934
SOMERSET WEST RAILWAY STATION,Taxi_code,Taxi,-34.084345,18.841468
SIR LOWRYS PASS,Taxi_code,Taxi,0,0
KILLARNEY & DU NOON,Taxi_code,Taxi,52.058717,-9.507446
SUMMER GREENS,Taxi_code,Taxi,-33.876143,18.575669
SUMMER GREENS,Taxi_code,Taxi,-33.876143,18.575669
MAITLAND STATION,Taxi_code,Taxi,-33.937756,18.470134
WEST BEACH,Taxi_code,Taxi,-33.810687,18.478391
KILLARNAY & DU NOON,Taxi_code,Taxi,-33.876143,18.575669
MILNERTON RIDGE,Taxi_code,Taxi,-33.876143,18.575669
CAPE TOWN,Taxi_code,Taxi,-33.934091,18.417883
CENTURY CITY,Taxi_code,Taxi,-33.876143,18.575669
HOUT BAY,Taxi_code,Taxi,-34.024529,18.362226
TYGERBERG STATION,Taxi_code,Taxi,-33.905439,18.630432
MUTUAL STATION,Taxi_code,Taxi,-33.937756,18.470134
MUTUAL STATION,Taxi_code,Taxi,-33.937756,18.470134
ROOSENDAL,Taxi_code,Taxi,-33.905439,18.630432
KOEBERG STATION,Taxi_code,Taxi,-33.937756,18.470134
KOEBERG STATION,Taxi_code,Taxi,-33.937756,18.470134
KOEBERG STATION,Taxi_code,Taxi,-33.937756,18.470134
KOEBERG STATION,Taxi_code,Taxi,-33.937756,18.470134
TYGERBERG STATION,Taxi_code,Taxi,-33.905439,18.630432
ELSIES RIVER,Taxi_code,Taxi,-33.876143,18.575669
EERSTE RIVIER STASIE,Taxi_code,Taxi,0,0
SOMERSET WEST,Taxi_code,Taxi,-34.08222,18.848934
SOMERSET WEST,Taxi_code,Taxi,-34.08222,18.848934
CAPE TOWN,Taxi_code,Taxi,-33.934091,18.417883
KOEBERG STATION,Taxi_code,Taxi,-33.937756,18.470134
SANDRIFT,Taxi_code,Taxi,0,0
KOEBERG STATION,Taxi_code,Taxi,-33.937756,18.470134
MONTAGUE GARDENS,Taxi_code,Taxi,-33.876143,18.575669
KOEBERG STATION,Taxi_code,Taxi,-33.937756,18.470134
KOEBERG STATION,Taxi_code,Taxi,-33.937756,18.470134
KOEBERG STATION,Taxi_code,Taxi,-33.937756,18.470134
KOEBERG STATION,Taxi_code,Taxi,-33.937756,18.470134
TABLE VIEW,Taxi_code,Taxi,-33.876143,18.575669
DU NOON,Taxi_code,Taxi,-33.876143,18.575669
DU NOON,Taxi_code,Taxi,-33.876143,18.575669
TABLE VIEW,Taxi_code,Taxi,-33.876143,18.575669
DU NOON,Taxi_code,Taxi,-33.876143,18.575669
DU NOON,Taxi_code,Taxi,-33.876143,18.575669
TABLE VIEW,Taxi_code,Taxi,-33.876143,18.575669
KOEBERG STATION,Taxi_code,Taxi,-33.937756,18.470134
YSTERPLAAT STATION,Taxi_code,Taxi,-33.937756,18.470134
KOEBERG RAILWAY STATION,Taxi_code,Taxi,-33.937756,18.470134
KOEBERG STATION,Taxi_code,Taxi,-33.937756,18.470134
KOEBERG STATION,Taxi_code,Taxi,-33.937756,18.470134
KOEBEGR STATION,Taxi_code,Taxi,0,0
DU NOON,Taxi_code,Taxi,-33.876143,18.575669
DE NOON,Taxi_code,Taxi,-33.876143,18.575669
KOEBERG STATION,Taxi_code,Taxi,-33.937756,18.470134
DOLPHIN BEACH,Taxi_code,Taxi,-33.829803,18.481552
KOEBERG STATION,Taxi_code,Taxi,-33.937756,18.470134
KOEBERG STATION,Taxi_code,Taxi,-33.937756,18.470134
PAARDEN EILAND,Taxi_code,Taxi,-33.937756,18.470134
KOEBERG STATION,Taxi_code,Taxi,-33.937756,18.470134
YSTERPLAAT STATION,Taxi_code,Taxi,-33.937756,18.470134
KOEBERG STATION,Taxi_code,Taxi,-33.937756,18.470134
MONTAGUE GARDENS,Taxi_code,Taxi,-33.876143,18.575669
KOEBERG STATION,Taxi_code,Taxi,-33.937756,18.470134
KOEBERG STATION,Taxi_code,Taxi,-33.937756,18.470134
KOBERG STATION,Taxi_code,Taxi,0,0
MONTAGUE GARDENS,Taxi_code,Taxi,-33.876143,18.575669
DU NOON,Taxi_code,Taxi,-33.876143,18.575669
MAITLAND STATION,Taxi_code,Taxi,-33.937756,18.470134
DU NOON,Taxi_code,Taxi,-33.876143,18.575669
TABLEVIEW BAYSIDE CENTRE,Taxi_code,Taxi,0,0
KOEBERG STATION,Taxi_code,Taxi,-33.937756,18.470134
TABLEVIEW BAYSIDE CENTRE,Taxi_code,Taxi,0,0
KEOBERG STATION,Taxi_code,Taxi,0,0
TABLEVIEW BAYSIDE CENTRE,Taxi_code,Taxi,0,0
GOODWOOD STATION,Taxi_code,Taxi,-33.876143,18.575669
MONTAGUE GARDENS,Taxi_code,Taxi,-33.876143,18.575669
GOODWOOD STATION,Taxi_code,Taxi,-33.876143,18.575669
MONTAGUE GARDENS,Taxi_code,Taxi,-33.876143,18.575669
DU NOON,Taxi_code,Taxi,-33.876143,18.575669
JOE SLOVO PARK,Taxi_code,Taxi,-33.876143,18.575669
DU NOON,Taxi_code,Taxi,-33.876143,18.575669
RATANGA JUNCTION,Taxi_code,Taxi,0,0
RATANGA JUNCTION,Taxi_code,Taxi,0,0
MONTAGUE GARDENS,Taxi_code,Taxi,-33.876143,18.575669
METRO INDUSTRY (PAARDEN EILAND),Taxi_code,Taxi,0,0
CAPE TOWN,Taxi_code,Taxi,-33.934091,18.417883
DU NOON,Taxi_code,Taxi,-33.876143,18.575669
SUMMER GREENS,Taxi_code,Taxi,-33.876143,18.575669
DU NOON,Taxi_code,Taxi,-33.876143,18.575669
DU NOON,Taxi_code,Taxi,-33.876143,18.575669
DU NOON,Taxi_code,Taxi,-33.876143,18.575669
CAPE TOWN STATION,Taxi_code,Taxi,-33.934091,18.417883
CAPE TOWN (STATION DECK),Taxi_code,Taxi,-33.934091,18.417883
CAPE TOWN STATION,Taxi_code,Taxi,-33.934091,18.417883
DU NOON,Taxi_code,Taxi,-33.876143,18.575669
CAPE TOWN STATION,Taxi_code,Taxi,-33.934091,18.417883
CAPE TOWN STATION,Taxi_code,Taxi,-33.934091,18.417883
MONTAGUE GARDENS,Taxi_code,Taxi,-33.876143,18.575669
CAPE TOWN,Taxi_code,Taxi,-33.934091,18.417883
DU NOON,Taxi_code,Taxi,-33.876143,18.575669
CAPE TOWN,Taxi_code,Taxi,-33.934091,18.417883
CAPE TOWN,Taxi_code,Taxi,-33.934091,18.417883
SUMMER GREENS,Taxi_code,Taxi,-33.876143,18.575669
SUMMER GREENS,Taxi_code,Taxi,-33.876143,18.575669
DU NOON,Taxi_code,Taxi,-33.876143,18.575669
MILNERTON RIDGE,Taxi_code,Taxi,-33.876143,18.575669
SUMMER GREENS,Taxi_code,Taxi,-33.876143,18.575669
SUMMER GREENS,Taxi_code,Taxi,-33.876143,18.575669
KOEBERG STATION,Taxi_code,Taxi,-33.937756,18.470134
KOEBERG STATION,Taxi_code,Taxi,-33.937756,18.470134
METRO,Taxi_code,Taxi,-33.937756,18.470134
KOEBERG STATION,Taxi_code,Taxi,-33.937756,18.470134
KOEBERG STATION,Taxi_code,Taxi,-33.937756,18.470134
KOEBERG STATION,Taxi_code,Taxi,-33.937756,18.470134
KOEBERG STATION,Taxi_code,Taxi,-33.937756,18.470134
KOEBERG STATION,Taxi_code,Taxi,-33.937756,18.470134
KOEBERG STATION,Taxi_code,Taxi,-33.937756,18.470134
KOEBERG STATION,Taxi_code,Taxi,-33.937756,18.470134
KOEBERG STATION,Taxi_code,Taxi,-33.937756,18.470134
KOEBERG STATION,Taxi_code,Taxi,-33.937756,18.470134
KOEBERG STATION,Taxi_code,Taxi,-33.937756,18.470134
KOEBERG STATION,Taxi_code,Taxi,-33.937756,18.470134
CAPE TOWN,Taxi_code,Taxi,-33.934091,18.417883
CAPE TOWN,Taxi_code,Taxi,-33.934091,18.417883
KOEBERG POWER STATION/MELLKBOS,Taxi_code,Taxi,0,0
CAPE TOWN,Taxi_code,Taxi,-33.934091,18.417883
MONTAGUE GARDENS,Taxi_code,Taxi,-33.876143,18.575669
CAPE TOWN,Taxi_code,Taxi,-33.934091,18.417883
KOEBERG STATION,Taxi_code,Taxi,-33.937756,18.470134
KOEBERG POWER STATION,Taxi_code,Taxi,-33.677591,18.434947
KOEBERG POWER STATION,Taxi_code,Taxi,-33.677591,18.434947
TABLE VIEW,Taxi_code,Taxi,-33.876143,18.575669
MELKBOS STRAND,Taxi_code,Taxi,0,0
TABLE VIEW,Taxi_code,Taxi,-33.876143,18.575669
KOEBERG RAILWAY STATION,Taxi_code,Taxi,-33.937756,18.470134
DU NOON,Taxi_code,Taxi,-33.876143,18.575669
TABLE VIEW - MELKBOSSTRAND,Taxi_code,Taxi,0,0
DU NOON,Taxi_code,Taxi,-33.876143,18.575669
TABLE VIEW - MELKBOSSTRAND,Taxi_code,Taxi,0,0
SAMORA MACHEL,Taxi_code,Taxi,-34.021253,18.61284
MELKBOSSTRAND - KILLARNEY,Taxi_code,Taxi,0,0
SURBURBAN BLISS,Taxi_code,Taxi,0,0
CAPE TOWN (STATION DECK),Taxi_code,Taxi,-33.934091,18.417883
KOEBERG POWER STATION,Taxi_code,Taxi,-33.677591,18.434947
CAPE TOWN (STATION DECK),Taxi_code,Taxi,-33.934091,18.417883
TABLE VIEW - MELKBOSSTRAND,Taxi_code,Taxi,0,0
KHAYELITSHA SITE C,Taxi_code,Taxi,-34.021253,18.61284
MELKBOS,Taxi_code,Taxi,-34.021253,18.61284
YSTERPLAAT RAILWAY STATION,Taxi_code,Taxi,-33.937756,18.470134
KOEBERG POWER STATION,Taxi_code,Taxi,-33.677591,18.434947
CAPE TOWN,Taxi_code,Taxi,-33.934091,18.417883
3RD STEEN BIG BAY,Taxi_code,Taxi,0,0
KOEBERG POWER STATION,Taxi_code,Taxi,-33.677591,18.434947
CAPE TOWN,Taxi_code,Taxi,-33.934091,18.417883
MONTAGUE GARDENS,Taxi_code,Taxi,-33.876143,18.575669
KOEBERG STATION,Taxi_code,Taxi,-33.937756,18.470134
WESFLEUR ATLANTIS,Taxi_code,Taxi,-33.565259,18.494204
KOEBERG POWER STATION,Taxi_code,Taxi,-33.677591,18.434947
DU NOON,Taxi_code,Taxi,-33.876143,18.575669
SAMORA MACHEL,Taxi_code,Taxi,-34.021253,18.61284
CAPE TOWN (STATION DECK),Taxi_code,Taxi,-33.934091,18.417883
CAPE TOWN STATION,Taxi_code,Taxi,-33.934091,18.417883
KHAYELITSHA SITE C,Taxi_code,Taxi,-34.021253,18.61284
BLAAUWBERG,Taxi_code,Taxi,-33.876143,18.575669
KHAYELITSHA SITE C,Taxi_code,Taxi,-34.021253,18.61284
KOEBERG POWER STATION,Taxi_code,Taxi,-33.677591,18.434947
TABLE VIEW,Taxi_code,Taxi,-33.876143,18.575669
PAARDEN EILAND,Taxi_code,Taxi,-33.937756,18.470134
PAARDEN EILAND,Taxi_code,Taxi,-33.937756,18.470134
TABLE VIEW,Taxi_code,Taxi,-33.876143,18.575669
BLOUBERG STRAND,Taxi_code,Taxi,0,0
KOEBERG RAILWAY STATION,Taxi_code,Taxi,-33.937756,18.470134
KOEBERG STATION,Taxi_code,Taxi,-33.937756,18.470134
YSTERPLAAT RAILWAY STATION,Taxi_code,Taxi,-33.937756,18.470134
MONTAGUE GARDENS,Taxi_code,Taxi,-33.876143,18.575669
CAPE TOWN,Taxi_code,Taxi,-33.934091,18.417883
CAPE TOWN,Taxi_code,Taxi,-33.934091,18.417883
CAPE TOWN,Taxi_code,Taxi,-33.934091,18.417883
MONTAGUE GARDENS,Taxi_code,Taxi,-33.876143,18.575669
CAPE TOWN (STATION DECK),Taxi_code,Taxi,-33.934091,18.417883
CAPE TOWN,Taxi_code,Taxi,-33.934091,18.417883
CAPE TOWN,Taxi_code,Taxi,-33.934091,18.417883
TABLE VIEW,Taxi_code,Taxi,-33.876143,18.575669
MONTAGUE GARDENS,Taxi_code,Taxi,-33.876143,18.575669
TABLE VIEW,Taxi_code,Taxi,-33.876143,18.575669
CENTURY CITY(RATANGA),Taxi_code,Taxi,0,0
CAPE TOWN,Taxi_code,Taxi,-33.934091,18.417883
CAPE TOWN,Taxi_code,Taxi,-33.934091,18.417883
KOEBERG STATION,Taxi_code,Taxi,-33.937756,18.470134
