ID,NAME,xcoord,ycoord
1117,Amsterdam,18.4230520002641,-33.9123590004858
1118,Marina,18.4207849997543,-33.9114809991947
1119,Aquarium,18.4176210009547,-33.9071430000312
1120,Noble Square,18.4194230006662,-33.9061370004626
1121,Granger,18.4121849998637,-33.9007959997277
1122,Mouille Point,18.4086999988783,-33.8996540002817
1123,Surrey,18.4048540004533,-33.9001750001872
1124,Lighthouse,18.4017419990486,-33.9010800001839
1125,Three Anchor Bay,18.3985169999539,-33.9045780002363
1126, ,18.4643640000447,-33.9276580004361
1127, ,18.4648140001766,-33.9293300003734
1128, ,18.4588539997053,-33.9289230005272
1129, ,18.4572700000171,-33.9300039998017
1130, ,18.4529220004481,-33.9318329999772
1131, ,18.4516380008719,-33.9347480000674
1132, ,18.4510610003701,-33.9375940003336
1133, ,18.4489979995459,-33.9360439998721
1134, ,18.4469580000615,-33.9348339996708
1135, ,18.4431889992945,-33.934494000662
1136, ,18.4387299998277,-33.9330900002417
1137, ,18.4352079995233,-33.931468999034
1138, ,18.4307110000758,-33.9296909999239
1139,CPUT,18.4307110000758,-33.9296909999239
1140,District Six,18.4352079995233,-33.931468999034
1141,Zonnebloem,18.4387299998277,-33.9330900002417
1142,Coronation West,18.4431889992945,-33.934494000662
1143,Coronation East,18.4469580000615,-33.9348339996708
1144,Upper Mountain,18.4489979995459,-33.9360439998721
1145,Upper Roodebloem,18.4510610003701,-33.9375940003336
1146,Balfour,18.4516380008719,-33.9347480000674
1147,Lawley,18.4529220004481,-33.9318329999772
1148,Upper Salt River,18.4572700000171,-33.9300039998017
1149,Kent,18.4588539997053,-33.9289230005272
1150,Spencer,18.4648140001766,-33.9293300003734
1151,Salt River Rail,18.4643640000447,-33.9276580004361
1152,Darling,18.4222719995466,-33.9238660001151
1153,Hanover Street,18.4281050005458,-33.9280229997121
1154,The Castle,18.4256139997009,-33.9263069992623
1155,Adderley,18.4246760007703,-33.9208449996091
1156,Civic Centre,18.4297220007067,-33.9207180002612
1157,Darling,18.42277699993,-33.9242480006986
1158,Chester East,18.446571999528,-33.9355369988898
1159,Civic Centre,18.4297489992939,-33.9207379998985
1160,Salt River Rail,18.4643640000447,-33.9276580004361
1161,Kent,18.4586740005096,-33.9290460003949
1162,Upper Salt River,18.4569000009153,-33.9302569993
1163,Lawley,18.4530100001266,-33.9317090000588
1164,Balfour,18.4516400001035,-33.9347420000969
1165,Upper Roodebloem,18.4511069994535,-33.9373730011211
1166,Upper Mountain,18.4490370001266,-33.937214000146
1167,Chester West,18.4416050001559,-33.9342430000581
1168,Zonnebloem,18.4391029996585,-33.9332819998368
1169,District Six,18.4345280007295,-33.931360000197
1170,CPUT,18.4303809995091,-33.9296829997604
1171,Hanover Street,18.4278929998583,-33.9280230000455
1172,The Castle,18.4258459998548,-33.9264749998212
1173,Adderley,18.4244999997864,-33.9207360003381
1174,Civic Centre,18.4297220007067,-33.9207180002612
1175,Adderley,18.4249320005171,-33.9205990000783
1176,Darling,18.4222719995466,-33.9238660001151
1177,Lower Buitenkant,18.4247940000938,-33.9264929998302
1178,Montrose,18.4114410003133,-33.9412810001579
1179,Upper Kloof,18.4050990003971,-33.9362280000492
1180,Welgemeend,18.4071380012187,-33.9345130001906
1181,Van Riebeeck,18.4100060011514,-33.93390300007
1182,Roeland,18.421177000587,-33.9299719996647
1183,Roodehek,18.4198380005092,-33.9323019996221
1184,Gardens,18.4195719999797,-33.9339760002081
1185,Gardens,18.4195300006187,-33.9342380001388
1186,Annandale,18.4151430007748,-33.933666999878
1187,De Waal Park,18.4141129990886,-33.9378630001099
1188,Upper Orange,18.4141110007472,-33.9406600003143
1189,Molteno,18.4090989998073,-33.9403960008491
1190,Rayden,18.409822000041,-33.9370770005172
1191,Lower Reservoir,18.4122139990915,-33.935180999678
1192,Annandale,18.4147980000129,-33.9330999993652
1193,Civic Centre,18.4297489992939,-33.9207379998985
1194,Adderley,18.424797999982,-33.9204550007084
1195,Darling,18.42277699993,-33.9242480006986
1196,Lower Buitenkant,18.424658999454,-33.926619999858
1197,Roeland,18.4212109997143,-33.9297659999033
1198,Roodehek,18.4201239992375,-33.9316510004856
1199,Gardens,18.4195300006187,-33.9342380001388
1200,St Bedes,18.3994509992191,-33.9104439998065
1201,Ravenscraig,18.4037319998953,-33.9104329998012
1202,Ben Nevis,18.4067709992137,-33.9106110000142
1203,Skye Way,18.4088560000324,-33.9110099999101
1204,High Level,18.4122349998308,-33.9121960003265
1205,Old Fire Station,18.4168319998523,-33.9172249993746
1206,Strand,18.4201970006488,-33.9197500006441
1207,Civic Centre,18.4297489992939,-33.9207379998985
1208,Adderley,18.424797999982,-33.9204550007084
1209,Queens Beach,18.3797209992122,-33.9213680009049
1210,Disandt,18.3858519995434,-33.9228439997626
1211,Fresnaye,18.3884360004615,-33.9219359997088
1212,Irwinton,18.3895649997141,-33.9203239995644
1213,The Glen,18.3918130005202,-33.917435999998
1214,Albany,18.3933610000397,-33.9155479999136
1215,Rhine,18.3955059994918,-33.9129339998051
1216,St Bedes,18.3994119996858,-33.9104449996929
1217,Ravenscraig,18.4033900004563,-33.9104120001372
1218,Ben Nevis,18.4063600008843,-33.9105869997435
1219,Skye Way,18.4088670002275,-33.9110130001454
1220,High Level,18.4119130000544,-33.9120520001045
1221,Old Fire Station,18.4170359992658,-33.9175219996306
1222,Queens Beach,18.3797209992122,-33.9213680009049
1223,Tramway,18.3812290002058,-33.9221950001056
1224,Kei Apple,18.3831160002194,-33.9211469997388
1225,Strand,18.4209009995896,-33.9204329997289
1226,Rhine,18.3960690005736,-33.9122730004509
1227,Albany,18.3937739998464,-33.9150430003711
1228,The Glen,18.3923440006589,-33.9167970001001
1229,Irwinton,18.3908770005838,-33.9185779997386
1230,Fresnaye,18.3885930003972,-33.9217130003518
1231,Disandt,18.3864669996946,-33.9231439997469
1232,Kloof,18.3834340000367,-33.9242350003251
1233,Brevity Lane,18.3819020000422,-33.9244209996123
1234,Foreshore,18.4310769995807,-33.9178450002483
1235,Amsterdam,18.4230520002641,-33.9123590004858
1236,Adderley,18.4249320005171,-33.9205990000783
1237,Civic Centre,18.4297489992939,-33.9207379998985
1238,Groot Kerk,18.4211569999267,-33.9240659996739
1239,Dorp,18.4175249991247,-33.923932999696
1240,Upper Long,18.4146569994686,-33.9265390000035
1241,Lower Kloof,18.4120930000834,-33.9286190002711
1242,Prima,18.3871390007401,-33.9551230006133
1243,Plattekloof,18.3871739992387,-33.9565079996607
1244,Horak,18.386005999324,-33.9583160006007
1245,Ravensteyn,18.3849119995519,-33.9571750006426
1246,Fiskaal,18.3827039998063,-33.9587340007121
1247,Chas Booth,18.3819240002869,-33.9603780002396
1248,Susan,18.3809259992674,-33.9638210004535
1249,Rontree,18.3799589999031,-33.9632829988968
1250,Houghton,18.3785250000401,-33.9599109997722
1251,Whale Rock,18.3770750007771,-33.9532790005971
1252,Lower Camps Bay,18.3777450006163,-33.9555279996372
1253,Camps Bay,18.3788370002289,-33.9500120003367
1254,Camps Bay,18.3788370002289,-33.9500120003367
1255,Quebec,18.3837330006121,-33.9526039998737
1256,Woodford,18.3850839996482,-33.9505079995378
1257,Athol,18.3860879994731,-33.9494570007615
1258,Comrie,18.3878269995414,-33.9488820002927
1259,Dal,18.3918210002629,-33.9469149999736
1260,Kloof Nek,18.3947930005458,-33.9420790004768
1261,Cotswold,18.4018710006202,-33.9352719991025
1262,St Michael's,18.4046990003316,-33.9329010007267
1263,Belle Ombre,18.4069030004048,-33.9308979996104
1264,Ludwig's Garden,18.410099999529,-33.9304250004867
1265,Lower Kloof,18.4122000001161,-33.9285160003709
1266,Upper Loop,18.4139830010422,-33.9261010001467
1267,Leeuwen,18.4163189997971,-33.923955999552
1268,Groot Kerk,18.4212200002101,-33.9238359994181
1269,Adderley,18.424797999982,-33.9204550007084
1270,Civic Centre,18.4297489992939,-33.9207379998985
1271,Foreshore,18.4302909997931,-33.9183560000351
1272,Amsterdam,18.4229600004019,-33.9126470000937
1273,Waterfront Silo,18.4235400011664,-33.9094070002069
1274,Waterfront Silo,18.4235400011664,-33.9094070002069
1275,Houghton,18.3783250010624,-33.960667999653
1276,Lower Camps Bay,18.3777449997897,-33.9555300001385
1277,Camps Bay,18.3781790003425,-33.9512440000717
1278,Rontree,18.3781320003106,-33.9624400001721
1279,Fiskaal,18.3829970001083,-33.9586210004566
1280,Ravensteyn,18.3851010004527,-33.9565480000412
1281,Dal,18.3918210002629,-33.9469149999736
1282,Kloof Nek,18.3947930005458,-33.9420790004768
1283,Cotswold,18.4018710006202,-33.9352719991025
1284,St Michael's,18.4046990003316,-33.9329010007267
1285,Belle Ombre,18.4069030004048,-33.9308979996104
1286,Ludwig's Garden,18.410099999529,-33.9304250004867
1287,Lower Kloof,18.4122000001161,-33.9285160003709
1288,Upper Loop,18.4139830010422,-33.9261010001467
1289,Leeuwen,18.4163189997971,-33.923955999552
1290,Groot Kerk,18.4212200002101,-33.9238359994181
1291,Adderley,18.424797999982,-33.9204550007084
1292,Civic Centre,18.4297489992939,-33.9207379998985
1293,Foreshore,18.4302909997931,-33.9183560000351
1294,Amsterdam,18.4229600004019,-33.9126470000937
1295,Waterfront Silo,18.4235400011664,-33.9094070002069
1296,Quebec,18.3821060002188,-33.9520999996266
1297,Camps Bay,18.3788440001885,-33.9499990004972
1298,Lower Kloof,18.4120930000834,-33.9286190002711
1299,Upper Long,18.4146569994686,-33.9265390000035
1300,Dorp,18.4175249991247,-33.923932999696
1301,Adderley,18.4249320005171,-33.9205990000783
1302,Groot Kerk,18.4211569999267,-33.9240659996739
1303,Civic Centre,18.4297489992939,-33.9207379998985
1304,Foreshore,18.4310769995807,-33.9178450002483
1305,Amsterdam,18.4230520002641,-33.9123590004858
1306,Waterfront Silo,18.4235400011664,-33.9094070002069
1307,Ludwig's Garden,18.409389000289,-33.9299949994709
1308,Belle Ombre,18.4070730000141,-33.9307419990783
1309,St Michael's,18.4042999997136,-33.9332639992084
1310,Cotswold,18.4015880008904,-33.9354810004878
1311,Kloof Nek,18.3952199993326,-33.9418379998217
1312,Dal,18.3918200002431,-33.9469170000382
1313,Comrie,18.3875270005946,-33.9496110006048
1314,Athol,18.3864120009373,-33.9497479997609
1315,Woodford,18.3845079994397,-33.9518760000543
1316,Civic Centre,18.4297220007067,-33.9207180002612
1317,Racecourse,18.5003670006396,-33.8613840007859
1318,Sunset Beach,18.4963090004082,-33.853301999943
1319,Table View,18.4888339991628,-33.8247679996143
1320,Wood,18.5067490002697,-33.8294989994717
1321, ,18.5067490002697,-33.8294989994717
1322, ,18.4888339991628,-33.8247679996143
1323, ,18.4963090004082,-33.853301999943
1324, ,18.5003670006396,-33.8613840007859
1325, ,18.4297220007067,-33.9207180002612
1326,Waterfront,18.4210469997644,-33.9017760006923
1327,Waterfront,18.4210409997076,-33.9018850005661
1328,Racecourse,18.5003609996097,-33.8613909997272
1329,Sunset Beach,18.4963030002782,-33.8532740001111
1330,Table View,18.4888339991628,-33.8247679996143
1331,Wood,18.5067759992843,-33.8295060001695
1332,Janssens,18.5013710001693,-33.8280930000079
1333,Circle East,18.5142150001529,-33.8316039994055
1334,Potsdam,18.5261649992255,-33.8333139999836
1335,Killarney,18.5309619991107,-33.8239569990617
1336,Dunoon,18.5370169996157,-33.8158320001019
1337,Usasaza,18.5397810003343,-33.8127060001774
1338,Grey,18.4966279995796,-33.8268199999645
1339,Milnerton,18.4955079993025,-33.8719439998306
1340,Woodbridge,18.4913260000402,-33.8833109999647
1341,Lagoon Beach,18.4854010002602,-33.8916320003603
1342,Zoarvlei,18.4808459992055,-33.9007620007624
1343,Vrystaat,18.4765550002174,-33.9072950000173
1344,Section,18.4725419989822,-33.9118649995669
1345,Neptune,18.469768000397,-33.915004000258
1346,Paarden Eiland,18.4671549996032,-33.917894000509
1347,Woodstock,18.4464840006556,-33.9231180002829
1348,Thibault Square,18.4241670005728,-33.91876699988
1349,Stadium,18.4122939998315,-33.9080959994602
1350,Granger Bay,18.4148659999743,-33.9044769995946
1351,Civic Centre,18.4297489992939,-33.9207379998985
1352,Granger Bay,18.4148680001935,-33.9044759993994
1353,Stadium,18.4122950000061,-33.90809599975
1354,Thibault Square,18.4241670005728,-33.91876699988
1355,Woodstock,18.4464870002779,-33.9231169995768
1356,Paarden Eiland,18.4671490000176,-33.9178989997622
1357,Neptune,18.469768000397,-33.915004000258
1358,Section,18.4725430006508,-33.9118639995554
1359,Vrystaat,18.4765560004172,-33.9072949997841
1360,Zoarvlei,18.4808420000939,-33.9007609993256
1361,Lagoon Beach,18.4853970002558,-33.8916379998074
1362,Woodbridge,18.4913260003262,-33.8833080004152
1363,Milnerton,18.4954139996948,-33.8719029993593
1364,Grey,18.496639000096,-33.8268229994003
1365,Janssens,18.501349000733,-33.828087999156
1366,Circle East,18.5143040002946,-33.8313510002549
1367,Potsdam,18.5260900003014,-33.833289999619
1368,Killarney,18.5309619991107,-33.8239569990617
1369,Dunoon,18.5370169996157,-33.8158320001019
1370,Usasaza,18.5397859992076,-33.8127019994647
1371,Dunoon,18.5370169996157,-33.8158320001019
1372,Wood,18.5067490002697,-33.8294989994717
1373,Table View,18.4888339991628,-33.8247679996143
1374,Racecourse,18.5003670006396,-33.8613840007859
1375,Woodstock,18.4464840006556,-33.9231180002829
1376,Civic Centre,18.4297220007067,-33.9207180002612
1377,Civic Centre,18.4297489992939,-33.9207379998985
1378,Woodstock,18.4464870002779,-33.9231169995768
1379,Racecourse,18.5003609996097,-33.8613909997272
1380,Table View,18.4888339991628,-33.8247679996143
1381,Wood,18.5067759992843,-33.8295060001695
1382,Waterville,18.4876089996928,-33.8040279996613
1383,Nantucket,18.4887159992659,-33.8061069994371
1384,Valderrama,18.4898749997672,-33.8100240001545
1385,Garden,18.4928600000654,-33.814228999017
1386,St Johns Wood,18.4971519996045,-33.8165880004275
1387,Echium,18.4942959988026,-33.8204370009558
1388,Briza,18.4912220006709,-33.8225949995563
1389,Popham,18.4835329996774,-33.8234130004706
1390,Tritonia,18.4783480005035,-33.8207439997118
1391,Viola,18.4793879996697,-33.8184869990632
1392,Blouberg Rise,18.4784449999879,-33.8142460001453
1393,Stirling,18.4764989994824,-33.812887000371
1394,West Beach,18.4784919999585,-33.8107559999804
1395,Cabin,18.4781879992302,-33.8082750002474
1396,Blouberg Sands,18.4758410003397,-33.8042649998167
1397,Radar,18.4783139998314,-33.7999050002363
1398,Tryall,18.4839869994971,-33.7975049990293
1399,Oakland Hills,18.48662600032,-33.799775000269
1400,Popham,18.4843600006461,-33.8235169998394
1401,Table View,18.4888339991628,-33.8247679996143
1402,Briza,18.4910550004413,-33.8227429999711
1403,Echium,18.4937109996397,-33.8207389999268
1404,Waterville,18.4872840011552,-33.8036589999066
1405,Oakland Hills,18.4869530005997,-33.8003440001617
1406,Tryall,18.4839889995911,-33.7975039994121
1407,Radar,18.4782170000137,-33.7999400001783
1408,Blouberg Sands,18.475844999393,-33.8039410007069
1409,Cabin,18.4782739993492,-33.8082760003779
1410,West Beach,18.4789130000917,-33.8105370003622
1411,Stirling,18.4762239991756,-33.8125560003442
1412,Blouberg Rise,18.4784670004348,-33.8142700004815
1413,Viola,18.4791400004718,-33.8186330002259
1414,Marine Circle,18.4787310004617,-33.8220449997787
1415,Link,18.4969480001244,-33.8160150004131
1416,Garden,18.4929030000706,-33.8147400002967
1417,Valderrama,18.4898469996548,-33.809836999657
1418,Nantucket,18.4885870002136,-33.8058809995248
1419,Table View,18.4888339991628,-33.8247679996143
1420,Braseltown,18.49261900041,-33.8027459998762
1421,Woodlands,18.4959119996852,-33.8018379997734
1422,Wandsworth,18.5076420003237,-33.8007559997564
1423,Gie North,18.5118219996771,-33.8043719997209
1424,Hamptons,18.5141259994676,-33.8062999999275
1425,Gie Central,18.5187069998857,-33.8134469993635
1426,Earlswood,18.5192989998538,-33.8174730000754
1427,Pinto,18.5184420001899,-33.8217759997442
1428,Gie South,18.5170329999885,-33.8252199992972
1429,Bitten,18.5130299994632,-33.8243199993435
1430,Wood,18.5067759992843,-33.8295060001695
1431,Merlot,18.5081350006934,-33.8245369998111
1432,Waterville,18.4876089996928,-33.8040279996613
1433,Wood,18.5067490002697,-33.8294989994717
1434,Merlot,18.508218999708,-33.8243139999873
1435,Bitten,18.5132600008225,-33.8243809996511
1436,Gie South,18.5168560002703,-33.825312000362
1437,Pinto,18.5185069996264,-33.8216219998283
1438,Earlswood,18.5193270007132,-33.8172810000997
1439,Gie Central,18.5188250001808,-33.8136619995347
1440,Hamptons,18.5139129999451,-33.8061690000278
1441,Gie North,18.5116999993815,-33.8042079996296
1442,Wandsworth,18.5068160002655,-33.8007310007293
1443,Braselton,18.4930719995473,-33.8025910011515
1444,Woodlands,18.4974070001726,-33.8015599999614
1445,Waterville,18.4872840011552,-33.8036589999066
1446,Waterville,18.4876089996928,-33.8040279996613
1447,Nantucket,18.4887159992659,-33.8061069994371
1448,Humewood,18.4941900010993,-33.8050589991
1449,Devonshire,18.4997950003935,-33.8067019998221
1450,Wood North,18.5038460005752,-33.8055059998565
1451,Ravenswood,18.5047329995386,-33.809922998955
1452,Wood Central,18.507375999132,-33.8144810010508
1453,Muscadel,18.5095490004698,-33.8205329993375
1454,Merlot,18.5081350006934,-33.8245369998111
1455,Wood,18.5067759992843,-33.8295060001695
1456,Wood,18.5067490002697,-33.8294989994717
1457,Merlot,18.508218999708,-33.8243139999873
1458,Nantucket,18.4885870002136,-33.8058809995248
1459,Waterville,18.4872840011552,-33.8036589999066
1460,Wood Central,18.5071239997076,-33.8140849999488
1461,Muscadel,18.5095390010791,-33.8207349999896
1462,Ravenswood,18.5047490007547,-33.8099709999232
1463,Wood North,18.5039090008108,-33.8056969992791
1464,Devonshire,18.4992020004599,-33.8069469999893
1465,Humewood,18.4947119995549,-33.805040999782
1466,Table View,18.4888339991628,-33.8247679996143
1467,Popham,18.4835329996774,-33.8234130004706
1468,Marine Circle,18.4778549993988,-33.8219060004263
1469,Seal,18.4721130008635,-33.8149850003849
1470,Shell,18.4699660003311,-33.8118299996998
1471,Perlemoen,18.4667140001647,-33.8074159994189
1472,Bokkombaai,18.4629589994527,-33.8035689993888
1473,Kleinbaai,18.4603000002166,-33.7987500005278
1474,De Mist,18.4595670004057,-33.7960699995608
1475,Melkbosstrand,18.4423399996427,-33.730857999922
1476,Melkbosch,18.4523679999288,-33.7250150002965
1477,Big Bay,18.4587709995672,-33.7927950000149
1478,Marine,18.460512999517,-33.7924629998319
1479,Water's Edge,18.4566379995575,-33.788749999924
1480,La Paloma,18.4523870006417,-33.7815990008906
1481,Hol Bay,18.4422530002222,-33.7463820000968
1482,Melbosstrand,18.4423630005377,-33.7308330005426
1483,Melkbosch,18.4523680001527,-33.7250170000231
1484,Hol Bay,18.4422659999004,-33.7468870007737
1485,La Paloma,18.4527500001009,-33.7821819994949
1486,Water's Edge,18.458015999971,-33.7896199993989
1487,Marine,18.4606420004157,-33.7924169991538
1488,Big Bay,18.4587709995672,-33.7927950000149
1489,De Mist,18.4599069996419,-33.796812999872
1490,Kleinbaai,18.4605709998267,-33.799496999902
1491,Bokkombaai,18.4627949998596,-33.803466999401
1492,Perlemoen,18.4661189999697,-33.8066150002361
1493,Shell,18.4701790000292,-33.8121260007315
1494,Seal,18.4722009994219,-33.8151330002702
1495,Marine Circle,18.4787310004617,-33.8220449997787
1496,Popham,18.4843600006461,-33.8235169998394
1497,Table View,18.4888339991628,-33.8247679996143
1498,Brittlestar,18.4527259991894,-33.7342530003814
1499,Atlantic Beach,18.4473369999113,-33.7322300003074
1500,Melkbosstrand,18.4423399996427,-33.730857999922
1501,Waratah,18.4560109998981,-33.7358130008295
1502,Atalantes,18.4474620006133,-33.7234839998526
1503,Robben,18.4456739997246,-33.7169140001237
1504,Hoffe South,18.4462870006566,-33.7112980001221
1505,Riebeeckstrand,18.4442969998128,-33.7056660003302
1506,Pelican,18.4437549998054,-33.7015820008546
1507,Hoffe North,18.4418520000673,-33.6969909996144
1508,Dunker,18.4427619995269,-33.6937439994174
1509,Edward,18.4427140000001,-33.6917659999599
1510,Narcissus,18.4444239999147,-33.6901650004093
1511,Human,18.448459999412,-33.6876570006353
1512,Kemp,18.4521959999311,-33.6852860006524
1513,Kemp,18.4521959999311,-33.6852860006524
1514,Le Sueur,18.4548519998714,-33.687031000516
1515,Losperds,18.4528020005997,-33.6899140003447
1516,Petrus,18.4502150006944,-33.6922400007736
1517,Raymond,18.4477820002513,-33.692553999351
1518,Waldeck,18.445559999748,-33.6945150003067
1519,Hoffe North,18.4417880003591,-33.6967119997196
1520,Pelican,18.4438089998534,-33.7017380000555
1521,Riebeeckstrand,18.4442200003339,-33.7053940002239
1522,Hoffe South,18.446226999503,-33.7114489991646
1523,Robben,18.4459400003494,-33.717905000352
1524,Atalantes,18.4475789996019,-33.7239290003056
1525,Melbosstrand,18.4423630005377,-33.7308330005426
1526,Atlantic Beach,18.4474030003139,-33.7322170005398
1527,Brittlestar,18.4527530005357,-33.7343000002794
1528,Waratah,18.4563649990803,-33.7358269997382
1529,Atlantis,18.4918230004362,-33.5638630002054
1530,Reygersdal,18.4940510008902,-33.5667140000898
1531,Charel Uys,18.4925570001202,-33.5696059996035
1532,Dahlia,18.489500000845,-33.5742289994345
1533,Starke,18.4872200001484,-33.579994999693
1534,Charel Uys South,18.4861070005382,-33.5836219998018
1535,John Dreyer,18.4916199999347,-33.5877789998323
1536,Johan Heyns,18.4897020006063,-33.5925299998885
1537,Industrial,18.4841139992816,-33.5967430000808
1538,Charles Piers,18.4812550010168,-33.5991310000482
1539,Louwtjie Rothman,18.4789530006831,-33.5975770005762
1540,Grosvenor,18.4909549998504,-33.5718420004405
1541,Louwtjie Rothman,18.478944000326,-33.5975689992101
1542,Charles Piers,18.4815180003217,-33.5989109996277
1543,Industrial,18.484500999066,-33.5964249996003
1544,Johan Heyns,18.4897229994228,-33.5925129997786
1545,John Dreyer,18.4918460008804,-33.588351999376
1546,Charel Uys South,18.486192000983,-33.5833559996784
1547,Starke,18.4872219998857,-33.5799879996143
1548,Dahlia,18.489433000224,-33.5743419995723
1549,Grosvenor,18.4905269999943,-33.5724959997814
1550,Charel Uys,18.4924149992296,-33.5698050003829
1551,Reygersdal,18.4939599991229,-33.5666700005712
1552,Atlantis,18.491651000577,-33.5639050003842
1553,Omuramba,18.5124509997956,-33.8682029998126
1554,Estuaries,18.5206060002768,-33.8844130007426
1555,Waterview,18.5202899992671,-33.8868539990876
1556,Waterford,18.5194269997343,-33.8890909999406
1557,Canal Walk North,18.5152400000411,-33.8926839993627
1558,Canal Walk South,18.510526000021,-33.8964820004323
1559,Grand Canal,18.5059120006001,-33.8941199999524
1560,Century City,18.5063389996187,-33.8915590000429
1561,Kunene,18.5125919997023,-33.8630590004036
1562,Dawn,18.5177519996852,-33.8551389996809
1563,Esso,18.5213279993004,-33.8584839996353
1564,First,18.5213200005287,-33.8620119999056
1565,Marconi,18.5196549990717,-33.8655150003061
1566,Bolt,18.5180669999902,-33.8681379995475
1567,Drill,18.5190560004666,-33.8732289995691
1568,Bosmansdam,18.5208869996638,-33.8784569998705
1569,Century Gate,18.5225119993868,-33.8819510000901
1570,Century City,18.5063430004298,-33.8915539997488
1571,Grand Canal,18.5061129999995,-33.8940810000262
1572,Canal Walk South,18.5107890008289,-33.8962819994836
1573,Canal Walk North,18.5154789989069,-33.8922760000012
1574,Waterford,18.5188339999064,-33.8895080000934
1575,Waterview,18.5200729996714,-33.8863949994904
1576,Estuaries,18.5204509999765,-33.8842769994386
1577,Century Gate,18.5224159998642,-33.8816059992257
1578,Omuramba,18.5124849994102,-33.8682210005325
1579,Bosmansdam,18.5207299996907,-33.8784739997424
1580,Drill,18.5194610003215,-33.8748949998107
1581,Bolt,18.5178400002243,-33.8698679998392
1582,Marconi,18.5192639999203,-33.8658400002041
1583,First,18.5212470007856,-33.861304000006
1584,Esso,18.5211160005532,-33.858150999592
1585,Montague Gardens,18.5159960000393,-33.8554670001728
1586,Kunene,18.5127159998096,-33.8633990000791
1587,Porterfield,18.4886030008114,-33.8150500005533
1588,Atlantis,18.491651000577,-33.5639050003842
1589,Sandown,18.4842739993967,-33.8069209999691
1590,Table View,18.4888339991628,-33.8247679996143
1591,Sunset Beach,18.4963090004082,-33.853301999943
1592,Racecourse,18.5003670006396,-33.8613840007859
1593,Milnerton,18.4955079993025,-33.8719439998306
1594,Woodbridge,18.4913260000402,-33.8833109999647
1595,Lagoon Beach,18.4854010002602,-33.8916320003603
1596,Zoarvlei,18.4808459992055,-33.9007620007624
1597,Vrystaat,18.4765550002174,-33.9072950000173
1598,Section,18.4725419989822,-33.9118649995669
1599,Neptune,18.469768000397,-33.915004000258
1600,Paarden Eiland,18.4671549996032,-33.917894000509
1601,Woodstock,18.4464840006556,-33.9231180002829
1602,Civic Centre,18.4297220007067,-33.9207180002612
1603,Civic Centre,18.4297489992939,-33.9207379998985
1604,Woodstock,18.4464870002779,-33.9231169995768
1605,Paarden Eiland,18.4671490000176,-33.9178989997622
1606,Neptune,18.469768000397,-33.915004000258
1607,Section,18.4725430006508,-33.9118639995554
1608,Vrystaat,18.4765560004172,-33.9072949997841
1609,Zoarvlei,18.4808420000939,-33.9007609993256
1610,Lagoon Beach,18.4853970002558,-33.8916379998074
1611,Woodbridge,18.4913260003262,-33.8833080004152
1612,Milnerton,18.4954139996948,-33.8719029993593
1613,Racecourse,18.5003609996097,-33.8613909997272
1614,Sunset Beach,18.4963030002782,-33.8532740001111
1615,Table View,18.4888339991628,-33.8247679996143
1616,Porterfield,18.4885540000921,-33.8150589998875
1617,Sandown,18.4842690001081,-33.8069110003287
1618,Atlantis,18.4918109998214,-33.5638499999132
1619,Century City,18.5063389996187,-33.8915590000429
1620,Sanddrift,18.5104089994598,-33.8837259993046
1621,Phoenix,18.5129279999411,-33.8723870007131
1622,Omuramba,18.5124509997956,-33.8682029998126
1623,Refinery,18.5203000009037,-33.8486609998594
1624,Montague Gardens,18.5159960000393,-33.8554670001728
1625,Potsdam,18.5261649992255,-33.8333139999836
1626,Killarney,18.5309619991107,-33.8239569990617
1627,Dunoon,18.5370169996157,-33.8158320001019
1628,Usasaza,18.5397810003343,-33.8127060001774
1629,Turf Club,18.5111290000048,-33.8626109999293
1630,Century City,18.5063430004298,-33.8915539997488
1631,Sandrift,18.510278000472,-33.883717999944
1632,Phoenix,18.5129229990451,-33.8723949995826
1633,Omuramba,18.5124849994102,-33.8682210005325
1634,Turf Club,18.5110130002657,-33.8625659993109
1635,Montague Gardens,18.5158240000427,-33.8554830008772
1636,Refinery,18.5201719990869,-33.8486259996493
1637,Potsdam,18.5260900003014,-33.833289999619
1638,Killarney,18.5309619991107,-33.8239569990617
1639,Dunoon,18.5370169996157,-33.8158320001019
1640,Usasaza,18.5397859992076,-33.8127019994647
1641,Hill,18.402539000297,-33.9077850000033
1642,Ellerslie,18.3979579995477,-33.9080810003934
1643,Camberwell,18.3963869995217,-33.9088879995556
1644,Sea Point High,18.3937649999626,-33.9110529992788
1645,Firmount,18.3925110001166,-33.9125080004854
1646,Sea Point,18.3902250004818,-33.9151749996981
1647,Arthur's,18.3882970002601,-33.9174409999515
1648,Clarens,18.3859190005375,-33.9193779994529
1649,Kei Apple,18.3835090004145,-33.9208989999603
1650,Tramway,18.3817150011423,-33.9219299996261
1651,Koosani,18.3798880004992,-33.9240970003026
1652,Bantry Bay,18.3785179992411,-33.9270790003245
1653,Hangberg,18.3420669993576,-34.0542399990613
1654,Oceana,18.345269999873,-34.0563380003299
1655,Atlantic Skipper,18.3465420006577,-34.054782000266
1656,Fishmarket,18.3454740005308,-34.0493229997571
1657,Northshore,18.3480060001665,-34.0470150006963
1658,Lower Victoria,18.3505209993721,-34.0429359997867
